time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-10-15T20:34:45.230Z,51.9401,-171.2906,41.68,4.2,mb,,175,1.23,1.24,us,us20007eem,2016-10-15T23:34:14.979Z,"61km S of Amukta Island, Alaska",earthquake,8.9,8.9,0.073,52,reviewed,us,us
2016-10-15T20:14:49.640Z,39.8114,20.6571,21.45,5.5,mww,,26,0.67,0.81,us,us20007eec,2016-10-19T00:40:34.221Z,"12km NNW of Rodotopion, Greece",earthquake,5,3.2,,,reviewed,us,us
2016-10-15T19:40:40.540Z,40.4738333,-124.2318333,19.97,2.53,md,16,77,0.08061,0.06,nc,nc72712921,2016-10-18T22:57:04.517Z,"11km WSW of Rio Dell, California",earthquake,0.38,0.52,0.139,11,reviewed,nc,nc
2016-10-15T19:06:08.000Z,61.1541,-139.9856,0.1,2.5,ml,,,,0.64,ak,ak14210978,2016-10-15T20:28:19.150Z,"141km WNW of Haines Junction, Canada",earthquake,0.3,0.3,,,automatic,ak,ak
2016-10-15T17:47:08.990Z,-12.2888,167.1997,229.06,4.6,mb,,112,7.665,0.68,us,us20007ee0,2016-10-18T16:04:48.040Z,"180km NNW of Sola, Vanuatu",earthquake,10.9,5.5,0.047,138,reviewed,us,us
2016-10-15T15:24:25.080Z,32.29,-115.3348333,4.93,2.92,ml,23,118,0.1316,0.29,ci,ci37718400,2016-10-17T15:18:50.360Z,"15km WSW of Delta, B.C., MX",earthquake,0.51,1.69,0.181,58,reviewed,ci,ci
2016-10-15T14:11:20.890Z,36.3705,-97.7146,2.51,2.8,mb_lg,,36,0.238,0.08,us,us20007edc,2016-10-17T11:39:38.469Z,"14km E of Enid, Oklahoma",earthquake,0.6,5.5,0.074,47,reviewed,us,us
2016-10-15T13:44:08.000Z,-12.5,-78.14,25,4.3,mb,,,,2.09,us,us20007edd,2016-10-16T13:32:48.040Z,"117km WSW of Callao, Peru",earthquake,8.4,8.8,0.531,1,reviewed,lim,us
2016-10-15T13:19:58.600Z,18.926,-64.917,52,2.8,Md,4,288,0.57222684,0.1,pr,pr16289010,2016-10-15T17:31:08.469Z,"64km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.1,9,0,3,reviewed,pr,pr
2016-10-15T12:29:35.800Z,18.3379,-64.0777,97,2.6,Md,4,356.4,0.65936342,0.12,pr,pr16289008,2016-10-15T17:16:06.164Z,"57km E of Road Town, British Virgin Islands",earthquake,12,1.6,0,3,reviewed,pr,pr
2016-10-15T10:49:47.650Z,38.0585,-119.1311667,9.08,2.76,md,47,87,0.0393,0.08,nc,nc72712831,2016-10-18T17:46:03.067Z,"23km SSE of Bridgeport, California",earthquake,0.19,0.54,0.251,49,reviewed,nc,nc
2016-10-15T08:18:32.610Z,42.2346,30.734,4.72,5.3,mb,,39,1.796,1.2,us,us20007ebw,2016-10-16T06:20:24.547Z,"120km NNW of Eregli, Turkey",earthquake,5.6,4.4,0.111,27,reviewed,us,us
2016-10-15T08:14:50.900Z,18.6595,-65.901,18,2.5,Md,11,208.8,0.3880722,0.23,pr,pr16289006,2016-10-15T15:22:49.055Z,"25km N of Loiza, Puerto Rico",earthquake,0.8,1,0,6,reviewed,pr,pr
2016-10-15T08:03:38.320Z,-4.2622,150.4063,446.64,6.4,mwb,,18,1.754,0.82,us,us20007ebu,2016-10-17T07:22:25.525Z,"145km NNE of Kimbe, Papua New Guinea",earthquake,9.4,5.7,0.048,42,reviewed,us,us
2016-10-15T07:40:19.800Z,17.8141,-66.6283,4,2.5,Md,10,216,0.26230806,0.25,pr,pr16289005,2016-10-15T15:19:42.622Z,"21km S of Ponce, Puerto Rico",earthquake,0.7,0.8,0,5,reviewed,pr,pr
2016-10-15T07:05:54.100Z,18.0172,-66.3404,4,2.5,Md,6,162,0.22727377,0.18,pr,pr16289004,2016-10-15T08:44:06.156Z,"1km SW of Mariano Colon, Puerto Rico",earthquake,0.9,0.6,0,5,reviewed,pr,pr
2016-10-15T05:36:23.000Z,58.3704,-154.7629,0,2.6,ml,,,,0.75,ak,ak14208463,2016-10-15T06:26:38.051Z,"103km NNW of Larsen Bay, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-10-15T05:32:55.640Z,34.7081,26.5003,6.85,4.5,mwr,,113,0.997,0.94,us,us20007eb8,2016-10-15T20:40:20.021Z,"59km SSE of Palaikastron, Greece",earthquake,5.3,5.2,0.089,12,reviewed,us,us
2016-10-15T03:38:09.900Z,17.974,-66.874,12,2.5,Md,6,198,0.16169675,0.17,pr,pr16289001,2016-10-15T05:39:34.996Z,"1km ESE of Maria Antonia, Puerto Rico",earthquake,0.7,1.2,0,5,reviewed,pr,pr
2016-10-15T02:51:06.060Z,38.9237,27.6505,10,4.1,mb,,52,0.831,1.07,us,us20007eaf,2016-10-15T03:34:04.040Z,"16km W of Akhisar, Turkey",earthquake,4.7,1.9,0.127,17,reviewed,us,us
2016-10-15T02:44:48.790Z,-24.1126,-66.8819,192.47,4.4,mb,,65,1.658,0.79,us,us20007eaa,2016-10-15T03:03:24.040Z,"58km WNW of San Antonio de los Cobres, Argentina",earthquake,7.6,9,0.104,27,reviewed,us,us
2016-10-15T01:44:26.250Z,40.746,-121.53,7.78,2.55,md,27,75,0.08738,0.05,nc,nc72712646,2016-10-18T00:21:15.335Z,"18km SE of Burney, California",earthquake,0.27,0.65,0.148,27,reviewed,nc,nc
2016-10-14T22:52:48.200Z,36.9073,-97.9118,4.69,2.5,mb_lg,,68,0.064,0.21,us,us20007e93,2016-10-15T07:15:38.849Z,"19km NW of Medford, Oklahoma",earthquake,1.8,6.9,0.12,18,reviewed,us,us
2016-10-14T22:02:35.480Z,16.5537,148.1639,10,4.6,mb,,172,2.628,0.79,us,us20007e8q,2016-10-14T22:56:10.040Z,"267km E of Anatahan, Northern Mariana Islands",earthquake,13.4,2,0.101,29,reviewed,us,us
2016-10-14T21:45:12.680Z,-10.8094,-78.7136,10,4.4,mb,,194,2.176,1.19,us,us20007e8j,2016-10-14T22:02:43.040Z,"97km W of Paramonga, Peru",earthquake,10.4,2,0.161,11,reviewed,us,us
2016-10-14T21:30:31.930Z,-12.4268,166.9112,199.92,4.8,mb,,46,7.454,0.61,us,us20007e89,2016-10-14T21:49:30.040Z,"175km NNW of Sola, Vanuatu",earthquake,10.2,7.8,0.046,142,reviewed,us,us
2016-10-14T20:54:51.000Z,58.0027,-153.6752,55.7,2.5,ml,,,,0.35,ak,ak14206930,2016-10-14T21:45:02.918Z,"54km NNE of Larsen Bay, Alaska",earthquake,0.4,0.9,,,automatic,ak,ak
2016-10-14T20:52:05.620Z,6.0821,125.2985,110.49,4.8,mb,,90,1.02,0.72,us,us20007e7u,2016-10-15T15:02:53.050Z,"2km SSE of Alabel, Philippines",earthquake,8,5.8,0.057,97,reviewed,us,us
2016-10-14T20:24:10.000Z,52.0567,179.3675,182.7,2.9,ml,,,,0.57,us,us20007e8g,2016-10-15T15:00:12.040Z,"19km NW of Semisopochnoi Island, Alaska",earthquake,10.5,10.1,,,reviewed,ak,ak
2016-10-14T18:29:04.310Z,9.1371,125.5954,40.8,5.4,mb,,52,2.054,0.97,us,us20007e6x,2016-10-18T04:50:18.418Z,"2km SE of Del Pilar, Philippines",earthquake,8,5.9,0.038,237,reviewed,us,us
2016-10-14T18:09:33.770Z,-21.8635,-68.4804,117.8,4.7,mwr,,31,0.71,0.94,us,us20007e6r,2016-10-15T14:25:16.040Z,"81km NE of Calama, Chile",earthquake,5.5,4.6,,,reviewed,us,guc
2016-10-14T17:25:24.140Z,16.7073,-60.6923,25.39,4.4,mwr,,224,0.531,0.7,us,us20007e6i,2016-10-18T22:27:16.784Z,"60km NE of Grande Anse, Guadeloupe",earthquake,6.6,7.3,0.05,39,reviewed,us,us
2016-10-14T17:23:21.320Z,36.791,71.1476,195.06,4.4,mb,,88,0.843,1.49,us,us20007e6h,2016-10-15T14:15:10.040Z,"29km ESE of Jarm, Afghanistan",earthquake,8,7.9,0.155,13,reviewed,us,us
2016-10-14T17:22:45.000Z,56.5134,-155.0895,0,2.8,ml,,,,0.64,ak,ak14205873,2016-10-18T14:41:57.040Z,"78km NNE of Chirikof Island, Alaska",earthquake,1.1,1.2,,,automatic,ak,ak
2016-10-14T16:46:15.000Z,60.0135,-151.2165,45.6,2.5,ml,,,,0.67,ak,ak14205865,2016-10-14T17:32:44.036Z,"31km N of Fritz Creek, Alaska",earthquake,0.6,1.7,,,automatic,ak,ak
2016-10-14T14:06:38.200Z,17.9097,-65.6181,6,3,Md,9,212.4,0.42400481,0.55,pr,pr16288005,2016-10-14T14:25:10.366Z,"25km SW of Esperanza, Puerto Rico",earthquake,2,2.6,0,5,reviewed,pr,pr
2016-10-14T12:59:05.000Z,59.8312,-151.7888,57.1,3.9,ml,,,,0.56,ak,ak14204954,2016-10-14T23:00:40.275Z,"3km ESE of Anchor Point, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-10-14T11:50:32.110Z,36.4989,-99.0466,5,3.2,mb_lg,,46,0.164,0.65,us,us20007e2j,2016-10-14T18:35:55.847Z,"15km ENE of Mooreland, Oklahoma",earthquake,1.3,2,0.056,84,reviewed,us,us
2016-10-14T10:58:12.600Z,-37.5421,-73.527,35,4.4,mwr,,153,0.837,0.92,us,us20007e27,2016-10-14T14:31:12.430Z,"13km NE of Lebu, Chile",earthquake,7.9,2,0.061,26,reviewed,us,us
2016-10-14T10:21:08.460Z,37.4513,142.1783,35,4.4,mwr,,122,1.178,0.84,us,us20007e22,2016-10-14T11:06:00.503Z,"104km E of Namie, Japan",earthquake,6.4,1.9,0.089,12,reviewed,us,us
2016-10-14T08:31:21.230Z,-19.1325,169.5693,271.95,4.5,mb,,81,2.734,1.02,us,us20007e1d,2016-10-14T08:48:52.040Z,"56km NE of Isangel, Vanuatu",earthquake,10.3,8.7,0.115,22,reviewed,us,us
2016-10-14T08:30:38.000Z,57.5189,-155.7755,82.6,2.5,ml,,,,0.24,ak,ak14204641,2016-10-14T09:34:05.936Z,"107km W of Larsen Bay, Alaska",earthquake,0.8,0.9,,,automatic,ak,ak
2016-10-14T07:46:57.800Z,18.5802,-64.4445,63,3.2,Md,6,324,0.39705536,0.07,pr,pr16288004,2016-10-14T13:11:05.893Z,"25km NE of Road Town, British Virgin Islands",earthquake,8.6,3.7,0,6,reviewed,pr,pr
2016-10-14T06:28:20.890Z,15.2003,147.2835,49.24,4.7,mb,,96,1.434,0.97,us,us20007e0x,2016-10-14T06:57:08.040Z,"164km E of Saipan, Northern Mariana Islands",earthquake,12.8,9.1,0.106,27,reviewed,us,us
2016-10-14T04:26:56.020Z,19.3770008,-155.2765045,31.21,2.76,ml,59,49,0.01068,0.21,hv,hv61443986,2016-10-14T04:32:42.600Z,"7km SW of Volcano, Hawaii",earthquake,0.46,0.61,0.5,35,automatic,hv,hv
2016-10-14T02:54:51.900Z,19.5685,-65.3981,75,2.6,Md,4,313.2,1.25853971,0.27,pr,pr16288003,2016-10-14T08:14:01.318Z,"134km NNE of Vieques, Puerto Rico",earthquake,9.9,21.5,0,2,reviewed,pr,pr
2016-10-14T01:56:08.300Z,18.12,-64.9405,14,2.5,Md,4,241.2,0.23086703,0.28,pr,pr16288001,2016-10-14T07:54:38.213Z,"24km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.7,3.6,0,4,reviewed,pr,pr
2016-10-14T01:43:50.000Z,31.0564,50.042,10,4.8,mb,,64,8.166,1.11,us,us20007dzl,2016-10-14T02:00:52.040Z,"44km NNE of Aghajari, Iran",earthquake,7.5,1.9,0.059,88,reviewed,us,us
2016-10-14T01:32:40.910Z,-4.173,154.0559,46.2,4.7,mb,,84,1.887,0.83,us,us20007dzi,2016-10-14T01:50:46.040Z,"118km ENE of Taron, Papua New Guinea",earthquake,8.7,9.1,0.105,28,reviewed,us,us
2016-10-14T01:24:26.100Z,18.2752,-66.1652,131,3.9,Md,23,122.4,0.08354332,0.18,pr,pr16288000,2016-10-15T04:48:16.891Z,"5km NW of Aguas Buenas, Puerto Rico",earthquake,1.3,0.4,0,16,reviewed,pr,pr
2016-10-14T00:33:31.000Z,61.8858,-149.1654,19.5,2.6,ml,,,,0.61,ak,ak14203471,2016-10-14T01:32:13.418Z,"16km NNE of Fishhook, Alaska",earthquake,0.2,0.5,,,automatic,ak,ak
2016-10-14T00:30:49.800Z,-37.2826,178.8081,24.09,4.7,mb,,178,0.487,0.81,us,us20007dz4,2016-10-17T13:25:53.081Z,"161km ENE of Opotiki, New Zealand",earthquake,9.8,5.6,0.124,20,reviewed,us,us
2016-10-13T23:13:05.740Z,-22.7404,172.6608,10,4.7,mb,,121,4.472,0.83,us,us20007dyl,2016-10-13T23:35:14.040Z,"73km ESE of Ile Hunter, New Caledonia",earthquake,10.8,1.9,0.099,31,reviewed,us,us
2016-10-13T23:07:46.000Z,63.0719,-151.5358,8,3.2,ml,,,,0.8,ak,ak14203182,2016-10-14T00:10:21.951Z,"110km NW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-10-13T22:14:24.000Z,58.8229,-153.4964,1.5,2.5,ml,,,,0.86,ak,ak14203170,2016-10-13T23:28:37.543Z,"128km NNW of Kodiak Station, Alaska",earthquake,0.8,0.2,,,automatic,ak,ak
2016-10-13T21:13:03.460Z,62.7688,-124.9388,10,4.1,mb,,85,3.245,1.09,us,us20007dxx,2016-10-13T21:38:09.040Z,"90km SW of Wrigley, Canada",earthquake,2.5,2,0.261,4,reviewed,us,us
2016-10-13T20:40:51.050Z,-35.4832,-104.006,10,5,mb,,134,9.493,1.08,us,us20007dxq,2016-10-16T07:00:13.000Z,Southeast of Easter Island,earthquake,12.4,1.8,0.04,201,reviewed,us,us
2016-10-13T20:18:44.560Z,4.2873,126.3759,74.03,5,mb,,82,2.875,0.81,us,us20007dxb,2016-10-13T20:45:39.040Z,"159km SE of Sarangani, Philippines",earthquake,8.5,6.5,0.059,93,reviewed,us,us
2016-10-13T20:13:40.150Z,-31.2281,-69.5106,163.69,4.2,mb,,125,1.083,0.56,us,us20007dx6,2016-10-13T21:37:15.040Z,"15km NW of Calingasta, Argentina",earthquake,4.5,11.2,0.264,4,reviewed,us,us
2016-10-13T18:55:09.810Z,25.1263,143.1661,10,5,mb,,60,2.15,0.8,us,us20007dws,2016-10-13T20:13:32.040Z,"188km ENE of Iwo Jima, Japan",earthquake,9.5,1.8,0.036,247,reviewed,us,us
2016-10-13T18:19:49.000Z,63.5784,-146.3493,2.6,2.9,ml,,,,0.86,ak,ak14202343,2016-10-13T19:19:37.644Z,"59km SSW of Delta Junction, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-10-13T17:26:54.000Z,-21.55,-68.346,132.7,4.2,mb,,,,0.44,us,us20007dw5,2016-10-13T20:46:21.040Z,"118km NNE of Calama, Chile",earthquake,9.8,7.4,0.306,3,reviewed,guc,us
2016-10-13T17:24:34.000Z,63.78,-148.4692,109.4,2.9,ml,,,,0.31,ak,ak14202331,2016-10-13T17:56:25.245Z,"25km ESE of Healy, Alaska",earthquake,0.2,0.4,,,automatic,ak,ak
2016-10-13T17:24:34.000Z,63.7873,-148.5029,107.2,2.6,ml,,,,0.4,ak,ak14202340,2016-10-13T19:19:36.344Z,"24km ESE of Healy, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2016-10-13T16:19:06.120Z,-17.2984,-172.1842,10,5.2,mb,,42,2.78,0.95,us,us20007dtq,2016-10-14T14:08:02.040Z,"223km SE of Hihifo, Tonga",earthquake,6.1,1.3,0.043,176,reviewed,us,us
2016-10-13T14:38:35.930Z,-62.2797,165.0462,10,5,mb,,111,15.35,0.93,us,us20007dth,2016-10-13T14:54:48.040Z,Balleny Islands region,earthquake,12.1,1.9,0.096,35,reviewed,us,us
2016-10-13T11:35:10.830Z,-36.2153,-179.0339,6.26,4.7,mb,,90,2.52,1.28,us,us20007ds1,2016-10-13T12:02:25.040Z,East of the North Island of New Zealand,earthquake,12.7,7,0.126,21,reviewed,us,us
2016-10-13T10:26:47.000Z,61.0748,-152.2849,112.7,2.5,ml,,,,0.74,ak,ak14201535,2016-10-13T11:05:51.923Z,"69km NW of Nikiski, Alaska",earthquake,1.1,0.9,,,automatic,ak,ak
2016-10-13T10:10:23.340Z,19.3878333,-155.2783333,2.642,2.85,ml,42,43,0.003445,0.08,hv,hv61443146,2016-10-17T22:40:20.656Z,"6km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.239,25,reviewed,hv,hv
2016-10-13T06:40:25.860Z,31.2381667,-115.367,5.61,3.33,ml,6,180,0.3882,0.09,ci,ci37716824,2016-10-13T13:45:26.324Z,"112km S of Alberto Oviedo Mota, B.C., MX",earthquake,0.68,31.61,0.127,55,reviewed,ci,ci
2016-10-13T06:03:53.130Z,36.3916,68.1559,21.46,4.5,mb,,85,1.168,1.04,us,us20007dra,2016-10-13T06:44:59.040Z,"18km NE of Aibak, Afghanistan",earthquake,5.1,7,0.15,13,reviewed,us,us
2016-10-13T03:55:13.880Z,25.5084,-109.795,20.16,5.1,mb,,135,1.819,1.04,us,us20007dr2,2016-10-16T07:00:12.000Z,"70km SW of Higuera de Zaragoza, Mexico",earthquake,6.7,4.8,0.033,297,reviewed,us,us
2016-10-13T03:39:20.000Z,18.2261,-63.9458,98,2.7,Md,5,320.4,0.79051745,0.37,pr,pr16287002,2016-10-13T08:16:17.371Z,"73km ESE of Road Town, British Virgin Islands",earthquake,7.4,4.1,0,3,reviewed,pr,pr
2016-10-13T02:48:41.700Z,36.769,-98.31,8.92,3.6,mb_lg,,90,0.087,0.25,us,us20007dqu,2016-10-18T18:35:25.481Z,"4km ENE of Cherokee, Oklahoma",earthquake,1.6,3.6,0.052,97,reviewed,us,us
2016-10-13T02:30:48.000Z,63.0189,-150.9964,129.3,2.6,ml,,,,0.34,ak,ak14200991,2016-10-13T03:22:26.231Z,"89km NNW of Talkeetna, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-10-12T22:43:50.310Z,-0.7308,133.5378,10,4.3,mb,,146,2.526,0.77,us,us20007dp9,2016-10-12T23:22:16.040Z,"62km WNW of Manokwari, Indonesia",earthquake,13.3,1.9,0.116,21,reviewed,us,us
2016-10-12T20:32:53.670Z,-54.4368,5.938,10,5.1,mb,,73,17.714,0.78,us,us20007dlp,2016-10-12T20:46:38.040Z,"167km E of Bouvet Island, Bouvet Island",earthquake,12.8,1.9,0.116,24,reviewed,us,us
2016-10-12T20:06:25.000Z,60.4797,-152.3402,90.8,2.7,ml,58,35.99999712,,0.49,ak,ak14200096,2016-10-19T00:45:35.533Z,"22km E of Redoubt Volcano, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-10-12T18:23:55.000Z,54.5436,-164.3691,4.8,3.4,ml,26,165.599986752,,0.57,ak,ak14200086,2016-10-19T00:45:14.386Z,"70km WSW of False Pass, Alaska",earthquake,0.5,0.2,,,reviewed,ak,ak
2016-10-12T17:57:16.000Z,65.3495,-166.7415,3.5,3,ml,9,111.599991072,,1.16,ak,ak14242081,2016-10-19T00:47:14.766Z,"105km SSW of Shishmaref, Alaska",earthquake,4.7,4.8,,,reviewed,ak,ak
2016-10-12T17:55:01.360Z,19.1538333,-155.537,5.157,2.74,ml,41,103,0.06915,0.2,hv,hv61441641,2016-10-12T20:29:35.440Z,"8km SW of Pahala, Hawaii",earthquake,0.41,2.84,0.137,22,reviewed,hv,hv
2016-10-12T17:18:30.000Z,57.0461,-157.5438,12.9,2.9,ml,11,190.799984736,,0.33,ak,ak14199846,2016-10-19T00:45:16.636Z,"115km NE of Chignik Lake, Alaska",earthquake,1.6,0.8,,,reviewed,ak,ak
2016-10-12T16:50:51.440Z,4.7753,95.7386,91.86,4.6,mb,,128,1.285,1.21,us,us20007de7,2016-10-12T21:42:54.040Z,"71km SSW of Sigli, Indonesia",earthquake,7.6,4.2,0.066,69,reviewed,us,us
2016-10-12T15:03:33.000Z,51.02,-179.4201,25.5,2.7,ml,8,233.99998128,,0.6,ak,ak14242072,2016-10-19T00:45:08.968Z,"34km SW of Amatignak Island, Alaska",earthquake,2.3,2.7,,,reviewed,ak,ak
2016-10-12T14:11:21.000Z,63.5698,-147.6983,4.3,2.8,ml,83,17.99999856,,0.69,ak,ak14199369,2016-10-19T00:45:41.098Z,"65km ENE of Cantwell, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-10-12T11:31:33.000Z,52.5146,-174.0969,216.2,3.5,ml,14,169.199986464,,1.3,ak,ak14199363,2016-10-19T00:45:43.031Z,"36km N of Atka, Alaska",earthquake,18.3,1.5,,,reviewed,ak,ak
2016-10-12T10:39:23.000Z,18.9745,-64.4385,14,2.6,Mb,6,316.8,0.57941336,0.18,pr,pr16286002,2016-10-12T12:29:46.735Z,"64km NNE of Road Town, British Virgin Islands",earthquake,2,2.5,0,5,reviewed,pr,pr
2016-10-12T10:39:15.770Z,10.726,144.7752,21.06,5.1,mb,,50,2.847,0.99,us,us20007dd3,2016-10-12T10:55:58.040Z,"238km N of Faraulep, Micronesia",earthquake,6.4,5.7,0.059,92,reviewed,us,us
2016-10-12T10:37:30.000Z,59.0607,-154.0811,107.1,2.5,ml,28,115.199990784,,0.56,ak,ak14242060,2016-10-19T00:45:03.196Z,"90km SSE of Old Iliamna, Alaska",earthquake,0.6,0.6,,,reviewed,ak,ak
2016-10-12T08:24:47.120Z,51.3739,-177.5358,54.77,4.3,mb,,188,0.535,1.21,us,us20007dd0,2016-10-19T00:45:20.492Z,"70km SE of Tanaga Volcano, Alaska",earthquake,8.4,6.1,0.066,66,reviewed,us,us
2016-10-12T07:49:39.000Z,61.7521,-150.4013,60.4,2.5,ml,65,21.599998272,,0.54,ak,ak14198884,2016-10-19T00:45:47.085Z,"19km W of Willow, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-10-12T07:32:34.690Z,36.4865,-98.8108,5.98,3.1,mb_lg,,43,0.055,0.58,us,us20007dcv,2016-10-12T14:07:33.449Z,"35km E of Mooreland, Oklahoma",earthquake,1.9,1.5,0.06,73,reviewed,us,us
2016-10-12T04:16:24.110Z,-20.9122,-178.569,574.63,5.5,mb,,97,4.483,1.1,us,us20007dc8,2016-10-16T07:00:10.000Z,"32km SSE of Ndoi Island, Fiji",earthquake,12.1,12.5,0.101,34,reviewed,us,us
2016-10-12T04:08:45.000Z,51.78,177.0794,65.5,2.9,ml,8,194.399984448,,0.63,ak,ak14242033,2016-10-19T00:44:56.175Z,"50km SW of Kiska Volcano, Alaska",earthquake,2.1,1.6,,,reviewed,ak,ak
2016-10-12T04:06:50.590Z,-5.4194,153.4792,10,4.9,mb,,174,1.79,1.08,us,us20007dc6,2016-10-12T04:31:46.040Z,"116km SSE of Taron, Papua New Guinea",earthquake,11,1.9,0.15,14,reviewed,us,us
2016-10-12T04:03:30.000Z,51.611,-173.2582,41.3,3.8,ml,20,208.799983296,,0.54,ak,ak14198187,2016-10-19T00:45:23.679Z,"91km SE of Atka, Alaska",earthquake,2.6,2.5,,,reviewed,ak,ak
2016-10-12T03:21:26.240Z,-5.3711,153.4718,21.86,5.7,mb,,27,1.753,1.01,us,us20007dbw,2016-10-16T07:00:04.000Z,"111km SSE of Taron, Papua New Guinea",earthquake,5.5,5.2,0.063,91,reviewed,us,us
2016-10-12T02:57:45.000Z,65.6784,-145.2356,17.5,3.8,ml,136,21.599998272,,0.78,ak,ak14197935,2016-10-19T00:47:58.266Z,"34km NW of Circle Hot Springs Station, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-10-12T02:47:33.600Z,18.6683,-65.9128,37,2.9,Md,4,270,0.39705536,0.09,pr,pr16286000,2016-10-12T05:57:43.643Z,"26km N of Loiza, Puerto Rico",earthquake,1.2,2.3,0,3,reviewed,pr,pr
2016-10-12T02:34:57.500Z,36.8195,-97.8475,6.642,2.7,ml,,59,,0.22,us,us20007dbs,2016-10-13T20:54:49.691Z,"10km W of Medford, Oklahoma",earthquake,1.2,2.7,,,reviewed,tul,tul
2016-10-12T01:59:21.740Z,-30.704,-71.5439,35.54,4.7,mwr,,48,0.084,1.05,us,us20007dbk,2016-10-12T02:33:29.040Z,"34km WSW of Ovalle, Chile",earthquake,4.7,3.8,0.043,51,reviewed,us,us
2016-10-12T01:39:26.230Z,13.5983,120.8479,137.26,5.2,mb,,43,8.682,0.89,us,us20007dbj,2016-10-12T01:57:36.040Z,"7km SSW of Tingloy, Philippines",earthquake,9.1,6.5,0.044,173,reviewed,us,us
2016-10-12T00:46:10.000Z,51.7941,176.3078,88.2,3,ml,7,205.199983584,,0.4,ak,ak14242020,2016-10-19T00:45:12.546Z,"68km SSE of Buldir Island, Alaska",earthquake,9.6,6.2,,,reviewed,ak,ak
2016-10-11T23:59:34.600Z,17.9645,-66.884,15,2.5,Md,4,201.6,0.1527136,0.1,pr,pr16285017,2016-10-12T05:02:12.845Z,"1km SSE of Maria Antonia, Puerto Rico",earthquake,0.8,2.4,0,3,reviewed,pr,pr
2016-10-11T23:29:12.120Z,-2.3519,133.8377,37.67,5.3,mb,,55,1.684,1.13,us,us20007db0,2016-10-11T23:48:16.888Z,"166km S of Manokwari, Indonesia",earthquake,4,6.2,0.065,80,reviewed,us,us
2016-10-11T23:05:32.350Z,34.1877,140.4008,71.26,4.8,mb,,114,1.176,1.18,us,us20007dav,2016-10-11T23:35:20.040Z,"100km SSE of Tateyama, Japan",earthquake,6.7,7.1,0.065,73,reviewed,us,us
2016-10-11T22:30:54.880Z,5.3651,75.9526,10,4.9,mb,,90,4.079,0.85,us,us20007dap,2016-10-12T03:04:17.960Z,"286km E of Naifaru, Maldives",earthquake,4.8,1.8,0.083,46,reviewed,us,us
2016-10-11T20:08:46.220Z,-17.1504,-177.049,371.77,4.6,mb,,66,4.712,1.35,us,us20007d9q,2016-10-12T17:33:06.040Z,Fiji region,earthquake,9.7,5.7,0.041,173,reviewed,us,us
2016-10-11T19:02:26.460Z,42.2497,143.0841,58.78,4.9,mww,,38,0.24,0.8,us,us20007d9f,2016-10-12T17:15:31.645Z,"59km E of Shizunai, Japan",earthquake,5.3,4.9,,,reviewed,us,us
2016-10-11T17:41:01.990Z,24.8327,96.2656,32.52,4.5,mb,,75,1.888,0.85,us,us20007d97,2016-10-12T16:43:30.040Z,"116km WNW of Bhamo, Burma",earthquake,6.5,5.1,0.077,50,reviewed,us,us
2016-10-11T17:08:10.600Z,36.287,-97.5073,7.076,2.8,ml,,27,,0.38,us,us20007d92,2016-10-12T16:29:26.040Z,"19km W of Perry, Oklahoma",earthquake,0.4,4.7,,,reviewed,tul,tul
2016-10-11T15:53:57.000Z,62.0737,-150.2089,35,2.9,ml,,,,0.5,ak,ak14196626,2016-10-11T16:31:34.685Z,"21km WSW of Y, Alaska",earthquake,0.2,3.2,,,automatic,ak,ak
2016-10-11T15:25:32.900Z,19.5014,-64.9691,83,2.5,Md,3,327.6,1.17769134,0.23,pr,pr16285013,2016-10-11T19:40:33.432Z,"125km NNW of Road Town, British Virgin Islands",earthquake,8.3,14.2,0,3,reviewed,pr,pr
2016-10-11T11:48:30.750Z,38.3632,21.8896,10,4.7,mb,,55,1.182,1.4,us,us20007d82,2016-10-11T13:38:08.515Z,"6km ESE of Nafpaktos, Greece",earthquake,6.2,1.8,0.08,47,reviewed,us,us
2016-10-11T11:27:43.000Z,58.1294,-156.0376,144.7,3.2,ml,,,,0.39,ak,ak14196217,2016-10-11T20:49:04.914Z,"72km SSE of King Salmon, Alaska",earthquake,0.6,0.4,,,reviewed,ak,ak
